time_step,time_hours,zone,demand,thermal,nuclear,solar,wind,renewable,solar_spill,wind_spill,renewable_spill,hydro_release,hydro_ror,hydro_spill,battery_charge,battery_discharge,battery_soc,pumped_charge,pumped_discharge,pumped_level,demand_response,unserved,overgen_spill
19,4.75,R2Z1,98.01626883423693,0.0,135.0,24.79802471903527,51.70187321065312,76.49989792968839,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,44.227681232540654,0.0,90.0,90.0,91.41345494298417,0.0,0.0,0.0,0.0,0.0,0.0
19,4.75,R2Z2,96.62545003606402,0.0,0.0,0.0,46.350817016133334,46.350817016133334,0.0,0.0,0.0,0.0,88.45536246508131,0.0,90.0,40.83318784783195,72.11313956806265,0.0,0.0,0.0,0.0,0.0,0.0
19,4.75,R2Z3,113.5327711508486,0.0,0.0,26.599847971459077,54.386258807952565,80.98610677941164,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,88.45536246508131,0.0,90.0,86.88639963560847,57.2214687530943,0.0,0.0,0.0,0.0,0.0,0.0
19,4.75,R2Z4,148.3667072659621,0.0,0.0,25.81353851516495,67.24925116322544,93.06278967839039,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,44.227681232540654,0.0,90.0,90.0,73.26173316289291,0.0,0.0,0.0,0.0,0.0,0.0
19,4.75,R2Z5,99.32627512743944,0.0,0.0,0.0,70.46757359199253,70.46757359199253,0.0,0.0,0.0,0.0,44.227681232540654,0.0,45.0,45.0,56.678163389350644,0.0,0.0,0.0,0.0,0.0,0.0
19,4.75,R2Z6,157.8434920628305,0.0,0.0,27.828820364129733,59.0713901643688,86.90021052849853,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,44.227681232540654,0.0,90.0,0.0,154.3847576574403,0.0,0.0,0.0,0.0,0.0,0.0
19,4.75,R2Z7,134.8848672564113,0.0,0.0,22.8696082127951,115.92597762969328,138.79558584248838,1.0658141036401503e-14,0.0,1.0658141036401503e-14,0.0,88.45536246508131,0.0,45.0,45.0,27.94574678314298,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R1Z1,118.29008170402903,0.0,135.0,28.112598025094144,143.75081751545585,171.86341554055,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,53.803424866473584,0.0,90.0,90.0,149.81804511193565,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R1Z2,127.91332746282268,0.0,135.0,11.93454304452436,73.2691580849563,85.20370112948066,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,107.60684973294717,0.0,90.0,90.0,154.79136678804753,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R1Z3,137.02115927660324,0.0,0.0,14.675874173530973,0.0,14.675874173530973,0.0,0.0,0.0,0.0,107.60684973294717,0.0,90.0,90.0,142.22554958890709,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R1Z4,76.94378272726587,0.0,0.0,10.696129805194133,62.50148675699663,73.19761656219076,0.0,0.0,0.0,0.0,107.60684973294717,0.0,90.0,34.05629772468747,164.00368507855225,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R1Z5,142.69070096890076,0.0,0.0,31.170803746133593,48.97013983632551,80.1409435824591,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,53.803424866473584,0.0,45.0,45.0,71.80627735286163,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R2Z1,83.50151727945698,0.0,135.0,21.443170491102087,30.86976078950145,52.312931280603536,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,53.803424866473584,0.0,90.0,90.0,86.5106861982954,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R2Z2,96.58916603525697,0.0,0.0,0.0,48.08821255842756,48.08821255842756,0.0,0.0,0.0,0.0,107.60684973294717,0.0,90.0,90.0,67.21037082337388,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R2Z3,93.08600608848101,0.0,0.0,25.912159666720434,36.98831105899937,62.900470725719806,0.0,0.0,0.0,0.0,107.60684973294717,0.0,90.0,90.0,52.31870000840553,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R2Z4,147.0375766546424,0.0,0.0,33.92830427038441,36.99264180494823,70.92094607533264,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,53.803424866473584,0.0,90.0,90.0,68.35896441820414,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R2Z5,105.76405293663629,0.0,0.0,0.0,23.740009499406078,23.740009499406078,0.0,0.0,0.0,0.0,53.803424866473584,0.0,45.0,42.175037355943914,55.014144133277895,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R2Z6,157.22781639248907,0.0,0.0,24.709047359268965,25.55646910142915,50.265516460698116,0.0,0.0,0.0,0.0,53.803424866473584,0.0,90.0,0.0,174.56651900859123,0.0,0.0,0.0,0.0,0.0,0.0
20,5.0,R2Z7,122.6448762688409,0.0,0.0,24.782924765763283,72.09426371083006,96.87718847659335,0.0,0.0,0.0,0.0,107.60684973294717,0.0,45.0,45.0,25.494362410798594,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R1Z1,117.87066518057983,0.0,135.0,26.121363517458036,125.19028325291978,151.31164677037782,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,48.241148523833544,0.0,90.0,90.0,144.9152763672469,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R1Z2,124.98726585059876,0.0,135.0,11.228992761936006,32.17842128630701,43.40741404824301,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,83.03817832313455,96.48229704766709,0.0,90.0,90.0,149.88859804335874,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R1Z3,130.27315463192105,0.0,0.0,13.88070523497373,0.0,13.88070523497373,0.0,0.0,0.0,0.0,96.48229704766709,0.0,90.0,90.0,137.3227808442183,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R1Z4,82.45907447811942,0.0,0.0,9.163827741338842,38.1457235352622,47.30955127660104,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,96.48229704766709,0.0,90.0,90.0,159.1009163338635,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R1Z5,154.98180973216364,0.0,0.0,31.726155775541017,24.980697169546204,56.70685294508722,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,48.241148523833544,0.0,45.0,45.0,69.35489298051723,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R2Z1,104.74633526226468,0.0,135.0,29.259277867221783,24.164009225452105,53.42328709267389,0.0,0.0,0.0,0.0,48.241148523833544,0.0,90.0,90.0,81.60791745360663,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R2Z2,95.27025751500499,0.0,0.0,0.0,63.238477449573594,63.238477449573594,0.0,0.0,0.0,95.09684387605976,96.48229704766709,0.0,90.0,90.0,62.30760207868511,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R2Z3,102.29056978472646,0.0,0.0,23.218089094203847,43.019685592528006,66.23777468673185,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,96.48229704766709,0.0,90.0,90.0,47.41593126371676,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R2Z4,152.88382441381066,0.0,0.0,32.75557183320216,9.86299907046172,42.61857090366388,0.0,0.0,0.0,0.0,48.241148523833544,0.0,90.0,90.0,63.45619567351537,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R2Z5,87.28162149903689,0.0,0.0,0.0,5.081105288578025,5.081105288578025,0.0,0.0,0.0,0.0,48.241148523833544,0.0,45.0,45.0,52.5627597609335,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R2Z6,147.06286653085436,0.0,0.0,18.715302258137893,6.3936984822414,25.109000740379294,0.0,0.0,0.0,0.0,48.241148523833544,0.0,90.0,90.0,169.66375026390244,0.0,0.0,0.0,0.0,0.0,0.0
21,5.25,R2Z7,145.3878724071,0.0,0.0,27.485925045946274,18.68442653251323,46.1703515784595,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,96.48229704766709,0.0,45.0,45.0,23.04297803845421,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R1Z1,126.84780750321443,0.0,135.0,29.51792367156152,69.3452637530981,98.86318742465961,0.0,0.0,0.0,0.0,48.66766125790575,0.0,90.0,0.0,165.09703771839781,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R1Z2,107.12882628419642,0.0,135.0,12.941767492183601,95.18296107047773,108.12472856266133,-5.329070518200751e-15,0.0,-5.329070518200751e-15,0.0,97.3353225158115,0.0,90.0,90.0,144.98582929866996,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R1Z3,139.4828887113947,0.0,0.0,11.856412760470464,0.0,11.856412760470464,0.0,0.0,0.0,0.0,97.3353225158115,0.0,90.0,90.0,132.42001209952952,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R1Z4,82.7389215311967,0.0,0.0,13.729577604851297,13.925075305277552,27.65465291012885,0.0,0.0,0.0,0.0,97.3353225158115,0.0,90.0,90.0,154.1981475891747,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R1Z5,132.48861626650577,0.0,0.0,33.33772980212771,11.58122495373004,44.918954755857754,0.0,0.0,0.0,0.0,48.66766125790575,0.0,45.0,45.0,66.90350860817284,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R2Z1,101.70111232290307,0.0,135.0,31.210444626041046,32.28723953723257,63.49768416327362,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,48.66766125790575,0.0,90.0,90.0,76.70514870891786,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R2Z2,105.30650231726314,0.0,0.0,0.0,60.54762763676406,60.54762763676406,0.0,0.0,0.0,0.0,97.3353225158115,0.0,90.0,90.0,57.404833333996336,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R2Z3,97.72750515979467,0.0,0.0,30.82132869238624,46.475771998052444,77.29710069043868,0.0,0.0,0.0,0.0,97.3353225158115,0.0,90.0,90.0,42.513162519027986,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R2Z4,141.82520553213655,0.0,0.0,22.45855867244436,53.13373038062132,75.59228905306568,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,48.66766125790575,0.0,90.0,90.0,58.553426928826596,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R2Z5,106.38309753562393,0.0,0.0,0.0,49.70788980175197,49.70788980175197,0.0,0.0,0.0,0.0,48.66766125790575,0.0,45.0,45.0,50.111375388589124,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R2Z6,148.52639523182592,0.0,0.0,36.879585881997784,52.055313837696616,88.9348997196944,0.0,0.0,0.0,0.0,48.66766125790575,0.0,90.0,0.0,189.84551161505337,0.0,0.0,0.0,0.0,0.0,0.0
22,5.5,R2Z7,152.47407149663928,0.0,0.0,31.3621901710639,95.32469240662303,126.68688257768693,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,97.3353225158115,0.0,45.0,4.4664528161109445,31.88898237972542,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R1Z1,122.9630984498195,0.0,135.0,32.190454568637236,18.490543255227895,50.68099782386513,0.0,0.0,0.0,220.0,48.158758369710334,0.0,90.0,90.0,160.19426897370903,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R1Z2,122.02752226330375,0.0,135.0,13.56470179054537,106.37046086413704,119.93516265468241,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,96.31751673942067,0.0,90.0,26.001659729001446,157.92048602744399,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R1Z3,127.90188810471696,0.0,0.0,12.989031181488551,0.0,12.989031181488551,0.0,0.0,0.0,0.0,96.31751673942067,0.0,90.0,90.0,127.51724335484073,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R1Z4,71.20250986800346,0.0,0.0,15.231113777348781,51.45219341308403,66.68330719043281,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,96.31751673942067,0.0,90.0,90.0,149.29537884448592,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R1Z5,149.6873589029412,0.0,0.0,31.73607459926871,55.69217199819061,87.42824659745932,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,48.158758369710334,0.0,45.0,45.0,64.45212423582845,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R2Z1,97.85343354058932,0.0,135.0,33.282985895891635,61.52979507096045,94.81278096685209,0.0,0.0,0.0,0.0,48.158758369710334,0.0,90.0,11.955398071408084,93.55473736306901,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R2Z2,96.9353191253175,0.0,0.0,0.0,28.163095883664315,28.163095883664315,0.0,0.0,0.0,0.0,96.31751673942067,0.0,90.0,0.0,77.58659468514726,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R2Z3,120.1295974264789,0.0,0.0,27.732686945822536,59.75564242319709,87.48832936901962,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,96.31751673942067,0.0,90.0,90.0,37.610393774339215,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R2Z4,139.19870637445953,0.0,0.0,27.566435449074376,42.6451075726565,70.21154302173088,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,48.158758369710334,0.0,90.0,90.0,53.65065818413783,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R2Z5,105.83933043361846,0.0,0.0,0.0,42.08282242334931,42.08282242334931,0.0,0.0,0.0,0.0,48.158758369710334,0.0,45.0,45.0,47.65999101624473,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R2Z6,127.68125423924337,0.0,0.0,32.9340678141685,61.25280784735911,94.18687566152761,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,48.158758369710334,0.0,90.0,90.0,184.9427428703646,0.0,0.0,0.0,0.0,0.0,0.0
23,5.75,R2Z7,129.946620258711,0.0,0.0,30.899070363558693,100.66031138186135,131.55938174542004,1.0658141036401503e-14,0.0,1.0658141036401503e-14,0.0,96.31751673942067,0.0,45.0,45.0,29.437598007381034,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R1Z1,107.331272184883,0.0,135.0,35.70852582519419,106.2368989826455,141.9454248078397,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,60.0,0.0,90.0,90.0,155.29150022902024,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R1Z2,125.6900900099163,0.0,135.0,14.598504986250799,25.97560743977471,40.57411242602551,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,120.0,0.0,90.0,90.0,153.0177172827552,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R1Z3,125.13762180014507,0.0,0.0,20.184545381447847,0.0,20.184545381447847,0.0,0.0,0.0,0.0,120.0,0.0,90.0,90.0,122.61447461015196,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R1Z4,82.70598547450597,0.0,0.0,12.086832988639323,61.807265738670345,73.89409872730967,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,0.0,120.0,0.0,90.0,4.146671631076387,168.3213923142224,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R1Z5,131.94837310192597,0.0,0.0,38.613681573072554,47.39839744963284,86.0120790227054,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,60.0,0.0,45.0,45.0,62.000739863484064,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R2Z1,91.49685900752641,0.0,135.0,30.4364189885483,24.02364659055719,54.46006557910549,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,60.0,0.0,90.0,78.30510064870575,91.91153589332865,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R2Z2,85.49040382890404,0.0,0.0,0.0,15.661155224908649,15.661155224908649,0.0,0.0,0.0,0.0,120.0,0.0,90.0,90.0,72.68382594045849,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R2Z3,117.56111685267082,0.0,0.0,28.92083599216064,63.261243368654895,92.18207936081554,0.0,0.0,0.0,0.0,120.0,0.0,90.0,49.036249568821454,44.12491870219894,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R2Z4,125.56070163808008,0.0,0.0,29.18479632374175,25.91196165534889,55.09675797909064,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,60.0,0.0,90.0,90.0,48.74788943944906,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R2Z5,102.92376391924239,0.0,0.0,0.0,30.485634859085444,30.485634859085444,0.0,0.0,0.0,0.0,60.0,0.0,45.0,0.0,57.750871691820194,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R2Z6,141.1101483992685,0.0,0.0,21.729262852739836,26.306959990169588,48.036222842909424,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,60.0,0.0,90.0,90.0,180.03997412567583,0.0,0.0,0.0,0.0,0.0,0.0
24,6.0,R2Z7,128.0352829672047,0.0,0.0,29.841148635383927,8.537411355727823,38.37855999111175,0.0,0.0,0.0,0.0,120.0,0.0,45.0,45.0,26.98621363503665,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R1Z1,115.12871343260892,0.0,135.0,39.922378027147474,122.37353537851853,162.295913405666,1.4210854715202004e-14,0.0,1.4210854715202004e-14,0.0,46.79559004810185,0.0,90.0,90.0,150.38873148433146,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R1Z2,124.98642171358044,0.0,135.0,15.416295862630776,77.79478450190877,93.21108036453954,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,0.0,93.5911800962037,0.0,90.0,90.0,148.11494853806644,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R1Z3,105.87013581426942,0.0,0.0,15.203954142640136,0.0,15.203954142640136,0.0,0.0,0.0,0.0,93.5911800962037,0.0,90.0,90.0,117.71170586546319,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R1Z4,78.24402356626697,0.0,0.0,16.77480498319146,19.440836946234256,36.215641929425715,0.0,0.0,0.0,0.0,93.5911800962037,0.0,90.0,90.0,163.41862356953365,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R1Z5,148.60373864410903,0.0,0.0,31.454495480561555,13.856943508237185,45.31143898879874,0.0,0.0,0.0,0.0,46.79559004810185,0.0,45.0,45.0,59.54935549113968,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R2Z1,105.81209171949004,0.0,135.0,36.113743230888886,38.824242620491376,74.93798585138026,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,46.79559004810185,0.0,90.0,90.0,87.00876714863988,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R2Z2,94.80918046280485,0.0,0.0,0.0,43.99863681438098,43.99863681438098,0.0,0.0,0.0,0.0,93.5911800962037,0.0,90.0,90.0,67.78105719576972,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R2Z3,99.6839191096842,0.0,0.0,22.192905567207944,41.4361278964262,63.629033463634144,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,93.5911800962037,0.0,90.0,90.0,39.22214995751017,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R2Z4,118.16252140599046,0.0,0.0,42.08816928547419,39.15985478466349,81.24802407013767,0.0,0.0,0.0,0.0,46.79559004810185,0.0,90.0,90.0,43.84512069476029,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R2Z5,111.58761969878236,0.0,0.0,0.0,32.529455967395734,32.529455967395734,0.0,0.0,0.0,0.0,46.79559004810185,0.0,45.0,45.0,55.2994873194758,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R2Z6,147.20033787113977,0.0,0.0,35.03440981881466,34.46552968913689,69.49993950795155,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,46.79559004810185,0.0,90.0,23.652814043328917,193.6292940799247,0.0,0.0,0.0,0.0,0.0,0.0
25,6.25,R2Z7,136.63789201425953,0.0,0.0,27.767319084077982,63.13800244050269,90.90532152458067,0.0,0.0,0.0,0.0,93.5911800962037,0.0,45.0,45.0,24.534829262692263,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R1Z1,109.41573436911685,0.0,135.0,40.67148770084994,66.04498348808218,106.71647118893212,0.0,0.0,0.0,0.0,54.64276264682123,0.0,90.0,90.0,145.48596273964267,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R1Z2,123.62814158771188,0.0,135.0,12.59404661827265,62.37647515845352,74.97052177672617,-5.329070518200751e-15,0.0,-5.329070518200751e-15,0.0,109.28552529364246,0.0,90.0,59.50283238675203,151.7122588915153,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R1Z3,113.45978941907703,0.0,0.0,20.817804029194754,0.0,20.817804029194754,0.0,0.0,0.0,0.0,109.28552529364246,0.0,90.0,90.0,112.80893712077442,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R1Z4,90.13282303295452,0.0,0.0,13.169180891741956,28.288866103226628,41.45804699496858,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,0.0,109.28552529364246,0.0,90.0,90.0,158.51585482484487,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R1Z5,151.81681184139097,0.0,0.0,38.828313921216875,40.290145046598866,79.11845896781574,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,54.64276264682123,0.0,45.0,45.0,57.09797111879529,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R2Z1,122.85462071073819,0.0,135.0,31.05281138321839,39.573387501462044,70.62619888468043,0.0,0.0,0.0,0.0,54.64276264682123,0.0,90.0,0.0,107.1905284997908,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R2Z2,116.99379618232975,0.0,0.0,0.0,58.60042364348345,58.60042364348345,0.0,0.0,0.0,0.0,109.28552529364246,0.0,90.0,90.0,62.87828845108095,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R2Z3,127.47692336642186,0.0,0.0,20.861651223213975,10.180338153517877,31.041989376731852,0.0,0.0,0.0,0.0,109.28552529364246,0.0,90.0,90.0,34.3193812128214,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R2Z4,140.0951368657629,0.0,0.0,39.25501801948283,49.83669165855156,89.09170967803439,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,54.64276264682123,0.0,90.0,90.0,38.94235195007152,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R2Z5,101.85229693430253,0.0,0.0,0.0,42.557124107026354,42.557124107026354,0.0,0.0,0.0,0.0,54.64276264682123,0.0,45.0,45.0,52.84810294713141,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R2Z6,134.52699925977473,0.0,0.0,28.421125242356105,36.23033272955518,64.65145797191128,-3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,54.64276264682123,0.0,90.0,78.54260844817739,191.91989514858608,0.0,0.0,0.0,0.0,0.0,0.0
26,6.5,R2Z7,131.65159974953315,0.0,0.0,38.896412954760564,79.47937097750226,118.37578393226282,0.0,0.0,0.0,0.0,109.28552529364246,0.0,45.0,45.0,22.083444890347877,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R1Z1,109.15812227142926,0.0,135.0,38.21924057600785,94.20313433663608,132.42237491264393,1.4210854715202004e-14,0.0,1.4210854715202004e-14,0.0,44.81046657875499,0.0,90.0,90.0,140.58319399495392,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R1Z2,113.83047334071964,0.0,135.0,11.980667877929207,84.77468825730466,96.75535613523387,0.0,0.0,0.0,0.0,89.62093315750998,0.0,90.0,90.0,146.8094901468265,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R1Z3,107.96360622675736,0.0,0.0,19.419391724376332,0.0,19.419391724376332,0.0,0.0,0.0,0.0,89.62093315750998,0.0,90.0,90.0,107.90616837608565,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R1Z4,81.94127175360725,0.0,0.0,14.706357180964275,38.06485529932688,52.771212480291155,0.0,0.0,0.0,0.0,89.62093315750998,0.0,90.0,41.60535107691359,167.10149749558673,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R1Z5,121.5228633914961,0.0,0.0,37.44047698376678,42.92259706278521,80.36307404655199,0.0,0.0,0.0,0.0,44.81046657875499,0.0,45.0,45.0,54.64658674645091,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R2Z1,114.99703637934999,0.0,135.0,41.214419969181876,40.26179148527402,81.47621145445589,0.0,0.0,0.0,0.0,44.81046657875499,0.0,90.0,90.0,102.28775975510203,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R2Z2,99.55588150208938,0.0,0.0,0.0,16.088678061789924,16.088678061789924,0.0,0.0,0.0,0.0,89.62093315750998,0.0,90.0,90.0,57.97551970639218,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R2Z3,126.99911489227108,0.0,0.0,35.07253706780557,62.42864919451816,97.50118626232373,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,89.62093315750998,0.0,90.0,90.0,29.416612468132623,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R2Z4,159.55814159085017,0.0,0.0,37.57845876036473,26.162615382547543,63.741074142912275,0.0,0.0,0.0,0.0,44.81046657875499,0.0,90.0,90.0,34.03958320538275,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R2Z5,97.62720788979496,0.0,0.0,0.0,29.417082642325187,29.417082642325187,0.0,0.0,0.0,0.0,44.81046657875499,0.0,45.0,45.0,50.39671857478703,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R2Z6,143.16243020998635,0.0,0.0,31.293637968768586,36.3547098139066,67.64834778267519,0.0,0.0,0.0,0.0,44.81046657875499,0.0,90.0,85.11919811808325,188.37748886721698,0.0,0.0,0.0,0.0,0.0,0.0
27,6.75,R2Z7,127.59919827616324,0.0,0.0,39.33958881107114,75.52652711897593,114.86611593004707,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,89.62093315750998,0.0,45.0,45.0,19.63206051800349,0.0,0.0,0.0,0.0,0.0,0.0
28,7.0,R1Z1,117.75999300572646,0.0,135.0,41.47525263125527,88.3871106242814,129.86236325553668,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,43.15306873906161,0.0,90.0,0.0,160.76495534610484,0.0,0.0,0.0,0.0,0.0,0.0
28,7.0,R1Z2,124.67423087474522,0.0,135.0,17.48314481666442,32.224195776618934,49.707340593283355,0.0,0.0,0.0,0.0,86.30613747812322,0.0,90.0,0.0,166.99125149797743,0.0,0.0,0.0,0.0,0.0,0.0
28,7.0,R1Z3,124.52510000666088,0.0,0.0,16.773738958469586,0.0,16.773738958469586,0.0,0.0,0.0,0.0,86.30613747812322,0.0,90.0,0.0,128.08792972723657,0.0,0.0,0.0,0.0,0.0,0.0
28,7.0,R1Z4,78.61549698851118,0.0,0.0,15.133879762148183,31.160640353741933,46.294520115890116,0.0,0.0,0.0,0.0,86.30613747812322,0.0,90.0,0.0,187.28325884673765,0.0,0.0,0.0,0.0,0.0,0.0
28,7.0,R1Z5,148.86515513117521,0.0,0.0,46.630760424696675,36.86760338103775,83.49836380573443,0.0,0.0,0.0,0.0,43.15306873906161,0.0,45.0,0.0,64.73746742202637,0.0,0.0,0.0,0.0,0.0,0.0
28,7.0,R2Z1,92.61759298569719,0.0,135.0,41.68333497045306,18.71758298124531,60.400917951698375,0.0,0.0,0.0,0.0,43.15306873906161,0.0,90.0,90.0,97.38499101041326,0.0,0.0,0.0,0.0,0.0,0.0
28,7.0,R2Z2,91.07465566249724,0.0,0.0,0.0,30.866550044786617,30.866550044786617,0.0,0.0,0.0,0.0,86.30613747812322,0.0,90.0,90.0,53.072750961703406,0.0,0.0,0.0,0.0,0.0,0.0
