step,epoch,loss
20325.0,5.0,809.1699182128906
20350.0,5.0,864.2392236328125
20375.0,5.0,736.0790441894532
20400.0,5.0,774.7138671875
20425.0,5.0,871.5987438964844
20450.0,5.0,908.9159497070312
20475.0,5.0,730.2956127929688
20500.0,5.0,807.2660034179687
20525.0,5.0,875.2303076171875
20550.0,5.0,1114.9838745117188
20575.0,5.0,947.1559643554688
20600.0,5.0,1296.1643872070313
20625.0,5.0,1013.5206176757813
20650.0,5.0,462.91004760742186
20675.0,5.0,448.3377575683594
20700.0,5.0,789.1750170898438
20725.0,5.0,726.7272473144532
20750.0,5.0,714.6828735351562
20775.0,5.0,1036.5210363769531
20800.0,5.0,482.3537878417969
20825.0,5.0,824.3743969726562
20850.0,5.0,876.3367407226563
20875.0,5.0,817.5755517578125
20900.0,5.0,888.45685546875
20925.0,5.0,637.7448864746094
20950.0,5.0,702.0183850097657
20975.0,5.0,590.9287585449218
21000.0,5.0,788.5461755371093
21025.0,6.0,843.4061047363281
21050.0,6.0,997.4151684570312
21075.0,6.0,815.0151672363281
21100.0,6.0,1060.3252575683593
21125.0,6.0,797.765263671875
21150.0,6.0,789.6702307128907
21175.0,6.0,1164.4191943359374
21200.0,6.0,1143.70896484375
21225.0,6.0,953.4952685546875
21250.0,6.0,1145.5353100585937
21275.0,6.0,775.5422705078125
21300.0,6.0,904.9353747558594
21325.0,6.0,875.6659460449218
21350.0,6.0,1103.9135961914062
21375.0,6.0,757.2152758789063
21400.0,6.0,550.2877954101563
21425.0,6.0,870.1077465820313
21450.0,6.0,1149.9848510742188
21475.0,6.0,910.1814379882812
21500.0,6.0,629.6286279296875
21525.0,6.0,807.6967663574219
21550.0,6.0,763.4323803710937
21575.0,6.0,845.7358569335937
21600.0,6.0,795.1416455078125
21625.0,6.0,870.2825805664063
21650.0,6.0,653.2950268554688
21675.0,6.0,729.6689868164062
21700.0,6.0,838.8097875976563
21725.0,6.0,954.6339697265626
21750.0,6.0,874.6467163085938
21775.0,6.0,816.9337915039063
21800.0,6.0,775.0515307617187
21825.0,6.0,899.6276196289062
21850.0,6.0,935.3626135253907
21875.0,6.0,703.2926586914062
21900.0,6.0,827.5502331542968
21925.0,6.0,1305.6117724609376
21950.0,6.0,1343.4336962890625
21975.0,6.0,852.7957104492187
22000.0,6.0,1045.6339013671875
22025.0,6.0,851.5429248046875
22050.0,6.0,834.4190307617188
22075.0,6.0,714.9973596191406
22100.0,6.0,757.4388244628906
22125.0,6.0,579.7495349121094
22150.0,6.0,1138.2301733398438
22175.0,6.0,1145.0740209960939
22200.0,6.0,930.1986328125
22225.0,6.0,669.1971508789062
22250.0,6.0,982.9034802246093
22275.0,6.0,763.3863830566406
22300.0,6.0,835.4662866210938
22325.0,6.0,1104.1860766601562
22350.0,6.0,951.0566674804687
22375.0,6.0,1069.4880590820312
22400.0,6.0,1471.9870385742188
22425.0,6.0,825.8711267089843
22450.0,6.0,695.1264672851562
22475.0,6.0,911.7339196777343
22500.0,6.0,802.4360473632812
22525.0,6.0,782.2662451171875
22550.0,6.0,575.662177734375
22575.0,6.0,524.2367016601562
22600.0,6.0,727.4173291015625
22625.0,6.0,1118.5207421875
22650.0,6.0,637.1119409179687
22675.0,6.0,924.590419921875
22700.0,6.0,830.8697485351563
22725.0,6.0,688.7411083984375
22750.0,6.0,809.4555639648438
22775.0,6.0,959.0577783203125
22800.0,6.0,614.3091687011719
22825.0,6.0,599.2269396972656
22850.0,6.0,681.1703564453124
22875.0,6.0,1011.1120239257813
22900.0,6.0,870.7473413085937
22925.0,6.0,722.1911645507812
22950.0,6.0,776.8322607421875
22975.0,6.0,749.9198876953125
23000.0,6.0,1110.8663549804687
23025.0,6.0,646.6331982421875
23050.0,6.0,717.9674841308594
23075.0,6.0,628.1670764160157
23100.0,6.0,657.6038452148438
23125.0,6.0,616.1890600585938
23150.0,6.0,853.2394750976563
23175.0,6.0,726.3989562988281
23200.0,6.0,806.7775244140626
23225.0,6.0,846.5349829101563
23250.0,6.0,631.2378063964844
23275.0,6.0,897.8525561523437
23300.0,6.0,647.9015625
23325.0,6.0,678.3181982421875
23350.0,6.0,698.8978088378906
23375.0,6.0,472.7432116699219
23400.0,6.0,676.1037603759765
23425.0,6.0,1151.6118017578126
23450.0,6.0,1303.2853662109376
23475.0,6.0,895.9310656738281
23500.0,6.0,745.8951611328125
23525.0,6.0,1210.8421069335936
23550.0,6.0,724.1753112792969
23575.0,6.0,615.8137170410156
23600.0,6.0,1004.9866076660156
23625.0,6.0,814.6695812988281
23650.0,6.0,987.3261791992187
23675.0,6.0,977.7688720703125
23700.0,6.0,649.1012109375
23725.0,6.0,707.2852465820313
23750.0,6.0,661.1177978515625
23775.0,6.0,954.4667163085937
23800.0,6.0,950.7773303222656
23825.0,6.0,1086.7161499023437
23850.0,6.0,692.4295080566407
23875.0,6.0,695.7667102050781
23900.0,6.0,835.4223913574219
23925.0,6.0,780.0770690917968
23950.0,6.0,772.716845703125
23975.0,6.0,715.6173828125
24000.0,6.0,728.2089721679688
24025.0,6.0,1135.1761987304687
24050.0,6.0,672.6200537109376
24075.0,6.0,666.3160986328126
24100.0,6.0,788.8149938964843
24125.0,6.0,610.8281640625
24150.0,6.0,617.433798828125
24175.0,6.0,752.3999670410157
24200.0,6.0,612.6572534179687
24225.0,6.0,586.2481188964844
24250.0,6.0,772.4415380859375
24275.0,6.0,822.9021228027344
24300.0,6.0,633.2474914550781
24325.0,6.0,526.0169250488282
24350.0,6.0,732.777666015625
24375.0,6.0,1019.8618823242188
24400.0,6.0,740.0269262695313
24425.0,6.0,656.4465710449218
24450.0,6.0,895.5105249023437
24475.0,6.0,1066.4985205078126
24500.0,6.0,731.9196337890625
24525.0,6.0,783.1459680175781
24550.0,6.0,852.882744140625
24575.0,6.0,793.859580078125
24600.0,6.0,1001.0681982421875
24625.0,6.0,878.2251379394531
24650.0,6.0,1001.8559069824219
24675.0,6.0,752.8284936523437
24700.0,6.0,757.6815979003907
24725.0,6.0,924.2080102539062
24750.0,6.0,1062.5204736328126
24775.0,6.0,961.7248193359375
24800.0,6.0,806.6837231445312
24825.0,6.0,1069.39486328125
24850.0,6.0,488.79435546875
24875.0,6.0,414.97588623046875
24900.0,6.0,735.1460961914063
24925.0,6.0,521.7830249023438
24950.0,6.0,654.0810656738281
24975.0,6.0,763.1612536621094
25000.0,6.0,475.61865234375
25025.0,6.0,876.7588684082032
25050.0,6.0,798.2294396972657
25075.0,6.0,792.207939453125
25100.0,6.0,890.2504260253907
25125.0,6.0,607.9081726074219
25150.0,6.0,694.6416271972656
25175.0,6.0,591.1502709960937
25200.0,6.0,680.3316760253906
25225.0,7.0,755.9546984863281
25250.0,7.0,998.03162109375
25275.0,7.0,842.0481945800781
25300.0,7.0,973.33689453125
25325.0,7.0,739.3018640136719
25350.0,7.0,676.7319982910157
25375.0,7.0,973.355380859375
25400.0,7.0,874.4488110351563
25425.0,7.0,1138.0585961914062
25450.0,7.0,975.8511328125
25475.0,7.0,682.5982397460938
25500.0,7.0,846.0136071777343
25525.0,7.0,785.9658447265625
25550.0,7.0,967.9566723632812
25575.0,7.0,711.9998352050782
25600.0,7.0,525.7378100585937
25625.0,7.0,773.2372900390625
25650.0,7.0,759.1214514160156
25675.0,7.0,823.6647998046875
25700.0,7.0,633.1404418945312
25725.0,7.0,757.8121752929687
25750.0,7.0,683.0507019042968
25775.0,7.0,809.3272338867188
25800.0,7.0,746.3150427246094
25825.0,7.0,891.5302465820313
25850.0,7.0,600.2760754394532
25875.0,7.0,644.9828930664063
25900.0,7.0,859.5655346679688
25925.0,7.0,851.6240966796875
25950.0,7.0,1023.1198815917969
25975.0,7.0,755.5730529785156
26000.0,7.0,729.9353930664063
26025.0,7.0,883.1283898925781
26050.0,7.0,879.7076501464844
26075.0,7.0,733.6626538085937
26100.0,7.0,813.4669128417969
26125.0,7.0,1024.7916015625
26150.0,7.0,908.0842822265626
26175.0,7.0,693.9323107910157
26200.0,7.0,1107.0495751953124
26225.0,7.0,816.5626440429687
26250.0,7.0,719.702197265625
26275.0,7.0,715.346748046875
26300.0,7.0,695.5014562988281
26325.0,7.0,527.8465393066406
26350.0,7.0,1142.1731665039063
26375.0,7.0,891.8866430664062
26400.0,7.0,918.9287939453125
26425.0,7.0,654.0008703613281
26450.0,7.0,907.1974890136719
26475.0,7.0,730.3666979980469
26500.0,7.0,914.0985986328125
26525.0,7.0,996.6046606445312
26550.0,7.0,805.4898303222657
26575.0,7.0,939.6942016601563
26600.0,7.0,996.0180932617187
26625.0,7.0,663.9320043945313
26650.0,7.0,675.1824597167969
26675.0,7.0,897.5028723144532
26700.0,7.0,909.3639392089843
26725.0,7.0,814.6331762695313
26750.0,7.0,638.8089086914063
26775.0,7.0,510.48149047851564
26800.0,7.0,732.61033203125
26825.0,7.0,923.733125
26850.0,7.0,591.2777087402344
26875.0,7.0,899.8850512695312
26900.0,7.0,790.6563256835938
26925.0,7.0,518.4846948242188
26950.0,7.0,755.5614453125
26975.0,7.0,921.7250561523438
27000.0,7.0,533.3099328613281
27025.0,7.0,584.4598840332031
27050.0,7.0,628.8639318847656
27075.0,7.0,904.3786962890625
27100.0,7.0,913.629736328125
27125.0,7.0,736.2830187988282
27150.0,7.0,908.7199768066406
27175.0,7.0,724.1627331542969
27200.0,7.0,1037.0473364257812
27225.0,7.0,601.832392578125
27250.0,7.0,631.8269860839844
27275.0,7.0,666.136416015625
27300.0,7.0,650.4994677734375
27325.0,7.0,640.6753881835938
27350.0,7.0,790.91080078125
27375.0,7.0,656.6160803222656
27400.0,7.0,793.841962890625
27425.0,7.0,798.0420629882813
27450.0,7.0,595.6550573730469
27475.0,7.0,921.6669604492188
27500.0,7.0,761.7604345703126
27525.0,7.0,708.1967590332031
27550.0,7.0,764.6377429199218
27575.0,7.0,466.2070788574219
27600.0,7.0,620.9924755859375
27625.0,7.0,1093.3939721679687
27650.0,7.0,1042.67501953125
27675.0,7.0,998.198447265625
27700.0,7.0,699.1715173339844
27725.0,7.0,1074.4602124023438
27750.0,7.0,703.7449450683594
27775.0,7.0,566.8905505371093
27800.0,7.0,896.5184753417968
27825.0,7.0,705.7354296875
27850.0,7.0,873.2708422851563
27875.0,7.0,870.5663647460938
27900.0,7.0,631.3813037109375
27925.0,7.0,716.1726770019532
27950.0,7.0,634.096982421875
27975.0,7.0,969.0072131347656
28000.0,7.0,1071.3725048828126
28025.0,7.0,899.1152624511719
28050.0,7.0,647.8780383300781
28075.0,7.0,638.2207189941406
28100.0,7.0,740.9830615234375
28125.0,7.0,671.4942395019531
28150.0,7.0,786.5525634765625
28175.0,7.0,642.8497180175781
28200.0,7.0,635.109462890625
28225.0,7.0,1057.6620629882811
28250.0,7.0,696.3527893066406
28275.0,7.0,657.8195959472656
28300.0,7.0,819.2867248535156
28325.0,7.0,634.0901818847656
28350.0,7.0,631.4688977050781
28375.0,7.0,752.7023937988281
28400.0,7.0,539.8447412109375
28425.0,7.0,558.1574487304688
28450.0,7.0,750.7894946289063
28475.0,7.0,843.9889831542969
28500.0,7.0,576.0487158203125
28525.0,7.0,529.7916247558594
28550.0,7.0,727.0450146484375
28575.0,7.0,1097.1160766601563
28600.0,7.0,715.7123742675781
28625.0,7.0,541.4813110351563
28650.0,7.0,801.5809033203125
28675.0,7.0,942.4717553710938
28700.0,7.0,685.3944873046875
28725.0,7.0,716.9822839355469
28750.0,7.0,760.8002526855469
28775.0,7.0,644.6817492675781
28800.0,7.0,693.000869140625
28825.0,7.0,863.1400964355469
28850.0,7.0,999.1717419433594
28875.0,7.0,690.4620861816406
28900.0,7.0,649.1844152832032
28925.0,7.0,723.6834973144531
28950.0,7.0,964.677119140625
28975.0,7.0,917.2998168945312
29000.0,7.0,749.927236328125
29025.0,7.0,836.2165698242187
29050.0,7.0,435.2729296875
29075.0,7.0,370.72082763671875
29100.0,7.0,798.0220520019532
29125.0,7.0,556.0666772460937
29150.0,7.0,632.9833569335938
29175.0,7.0,755.4907214355469
29200.0,7.0,411.96100036621095
29225.0,7.0,868.9980395507813
29250.0,7.0,837.9647229003906
29275.0,7.0,1007.4570092773438
29300.0,7.0,920.4158129882812
29325.0,7.0,555.6412023925782
29350.0,7.0,595.9920324707032
29375.0,7.0,517.5954052734374
29400.0,7.0,610.3418310546875
29425.0,8.0,593.2809020996094
29450.0,8.0,889.974248046875
29475.0,8.0,704.6605822753907
29500.0,8.0,907.6268566894531
29525.0,8.0,776.02046875
29550.0,8.0,816.0043969726562
29575.0,8.0,1065.263389892578
29600.0,8.0,886.606171875
29625.0,8.0,844.3047631835938
29650.0,8.0,1086.1865454101562
29675.0,8.0,628.9226293945312
29700.0,8.0,850.9452551269532
29725.0,8.0,818.9443200683594
29750.0,8.0,890.2920556640624
29775.0,8.0,698.6514135742187
29800.0,8.0,484.4135754394531
29825.0,8.0,671.0765405273437
29850.0,8.0,797.0145178222656
29875.0,8.0,1001.4627624511719
29900.0,8.0,668.3803442382813
29925.0,8.0,792.6270202636719
29950.0,8.0,796.1912158203126
29975.0,8.0,745.597880859375
30000.0,8.0,743.6520263671875
30025.0,8.0,786.8458142089844
30050.0,8.0,552.6188293457031
30075.0,8.0,579.2157214355469
30100.0,8.0,894.8069897460938
30125.0,8.0,949.812021484375
30150.0,8.0,932.4707385253906
30175.0,8.0,838.4174060058593
30200.0,8.0,742.5074377441406
30225.0,8.0,884.6426831054688
30250.0,8.0,709.7908422851563
30275.0,8.0,640.5026000976562
30300.0,8.0,883.0812902832031
30325.0,8.0,962.168154296875
30350.0,8.0,906.4220288085937
30375.0,8.0,732.3576611328125
30400.0,8.0,955.185751953125
30425.0,8.0,763.9552893066407
30450.0,8.0,687.7487487792969
30475.0,8.0,738.4383178710938
30500.0,8.0,670.6984765625
30525.0,8.0,515.2471484375
30550.0,8.0,1020.6748071289062
30575.0,8.0,908.0947924804688
30600.0,8.0,863.4303076171875
30625.0,8.0,654.7563049316407
30650.0,8.0,981.1143725585938
30675.0,8.0,692.8067492675781
30700.0,8.0,739.7358984375
30725.0,8.0,968.8394445800782
30750.0,8.0,778.5294091796875
30775.0,8.0,1012.7403051757813
30800.0,8.0,1293.7085717773436
30825.0,8.0,673.1651574707031
30850.0,8.0,634.9966625976563
30875.0,8.0,849.2662609863281
30900.0,8.0,836.5644946289062
30925.0,8.0,732.3586169433594
30950.0,8.0,519.2585534667969
30975.0,8.0,447.35309326171875
31000.0,8.0,588.6858361816406
31025.0,8.0,733.3655004882812
31050.0,8.0,590.5296875
31075.0,8.0,1231.9489672851562
31100.0,8.0,876.3106909179687
31125.0,8.0,585.4693859863281
31150.0,8.0,740.5415405273437
31175.0,8.0,940.8508740234375
31200.0,8.0,521.8806591796875
31225.0,8.0,565.7663745117187
31250.0,8.0,582.182548828125
31275.0,8.0,794.326640625
31300.0,8.0,754.9833276367187
31325.0,8.0,635.3923950195312
31350.0,8.0,726.48513671875
31375.0,8.0,684.2188916015625
31400.0,8.0,939.0944958496094
31425.0,8.0,602.8197485351562
31450.0,8.0,546.303330078125
31475.0,8.0,585.5866662597656
31500.0,8.0,583.659189453125
31525.0,8.0,598.0359887695313
31550.0,8.0,988.5047583007813
31575.0,8.0,655.515400390625
31600.0,8.0,744.8370959472657
31625.0,8.0,751.305791015625
31650.0,8.0,536.8701586914062
31675.0,8.0,812.9421630859375
31700.0,8.0,528.9831774902344
31725.0,8.0,639.3261218261719
31750.0,8.0,608.2267492675782
31775.0,8.0,442.74259582519534
31800.0,8.0,642.9251770019531
31825.0,8.0,1334.9594677734376
31850.0,8.0,957.18779296875
31875.0,8.0,871.2017590332031
31900.0,8.0,779.7791333007813
31925.0,8.0,1058.8509008789063
31950.0,8.0,683.1794250488281
31975.0,8.0,503.26575073242185
32000.0,8.0,749.2677111816406
32025.0,8.0,770.257890625
32050.0,8.0,958.8775183105469
32075.0,8.0,859.2577661132813
32100.0,8.0,584.0367407226563
32125.0,8.0,693.8993957519531
32150.0,8.0,635.4119665527344
32175.0,8.0,977.4819555664062
32200.0,8.0,932.9602062988281
32225.0,8.0,826.97083984375
32250.0,8.0,594.2230090332031
32275.0,8.0,689.7493920898437
32300.0,8.0,798.6873449707032
32325.0,8.0,689.85138671875
32350.0,8.0,719.1331469726563
32375.0,8.0,656.165361328125
32400.0,8.0,624.6900830078125
32425.0,8.0,1034.9586328125
32450.0,8.0,631.3066735839843
32475.0,8.0,609.0952917480469
32500.0,8.0,807.1145678710938
32525.0,8.0,606.3239599609375
32550.0,8.0,621.5394299316406
32575.0,8.0,861.9231982421875
32600.0,8.0,551.2658715820312
32625.0,8.0,528.6101342773437
32650.0,8.0,687.1376257324218
32675.0,8.0,814.3718139648438
32700.0,8.0,605.8622998046875
32725.0,8.0,511.4456298828125
32750.0,8.0,712.8340393066406
32775.0,8.0,952.7340380859375
32800.0,8.0,699.17708984375
32825.0,8.0,597.9042785644531
32850.0,8.0,777.2462133789063
32875.0,8.0,944.5344604492187
32900.0,8.0,651.0057250976563
32925.0,8.0,735.9277648925781
32950.0,8.0,935.20482421875
32975.0,8.0,679.1405151367187
33000.0,8.0,728.5231982421875
33025.0,8.0,813.0347229003906
33050.0,8.0,716.9327685546875
33075.0,8.0,683.5528649902344
33100.0,8.0,677.4312622070313
33125.0,8.0,724.3135949707031
33150.0,8.0,1066.3643139648439
33175.0,8.0,815.312236328125
33200.0,8.0,789.4511962890625
33225.0,8.0,821.1008410644531
33250.0,8.0,419.65537414550784
33275.0,8.0,349.0884948730469
33300.0,8.0,687.588935546875
33325.0,8.0,529.5046966552734
33350.0,8.0,617.4680358886719
33375.0,8.0,734.6202575683594
33400.0,8.0,429.63585388183594
33425.0,8.0,759.1376721191406
33450.0,8.0,734.9423718261719
33475.0,8.0,762.1597412109375
33500.0,8.0,1006.6029016113281
33525.0,8.0,628.2264404296875
33550.0,8.0,729.3510131835938
33575.0,8.0,543.8408666992187
33600.0,8.0,756.5332922363282
33625.0,9.0,623.0529870605469
33650.0,9.0,871.8758557128906
33675.0,9.0,678.8666015625
33700.0,9.0,787.0691394042968
33725.0,9.0,663.6075561523437
33750.0,9.0,654.759609375
33775.0,9.0,899.3010607910156
33800.0,9.0,773.23853515625
33825.0,9.0,1004.9903930664062
33850.0,9.0,987.286669921875
33875.0,9.0,757.3423876953125
33900.0,9.0,987.4065771484375
33925.0,9.0,708.2952746582031
33950.0,9.0,697.6551220703125
33975.0,9.0,626.521240234375
34000.0,9.0,460.44222045898437
34025.0,9.0,631.6283374023437
34050.0,9.0,714.0893640136719
34075.0,9.0,774.7989855957031
34100.0,9.0,549.8783703613282
34125.0,9.0,690.0802709960938
34150.0,9.0,742.9051110839844
34175.0,9.0,699.9319262695312
34200.0,9.0,728.7418762207031
34225.0,9.0,780.1873718261719
34250.0,9.0,542.1924853515625
34275.0,9.0,566.9377966308593
34300.0,9.0,889.776357421875
34325.0,9.0,938.9970971679687
34350.0,9.0,879.5350561523437
34375.0,9.0,775.5221435546875
34400.0,9.0,643.1045068359375
34425.0,9.0,699.0745336914063
34450.0,9.0,628.1268896484376
34475.0,9.0,578.3846728515625
34500.0,9.0,715.3784936523438
34525.0,9.0,1028.3860522460936
34550.0,9.0,914.6678515625
34575.0,9.0,665.7388452148438
34600.0,9.0,918.394560546875
34625.0,9.0,719.2926623535157
34650.0,9.0,741.2017895507812
34675.0,9.0,718.1951147460937
34700.0,9.0,647.6066845703125
34725.0,9.0,556.826591796875
34750.0,9.0,1161.2374536132813
34775.0,9.0,906.3205151367188
34800.0,9.0,889.99365234375
34825.0,9.0,636.2743676757813
34850.0,9.0,811.6
34875.0,9.0,846.6333837890625
34900.0,9.0,718.4191418457032
34925.0,9.0,960.3245153808593
34950.0,9.0,799.18369140625
34975.0,9.0,841.443564453125
35000.0,9.0,919.757705078125
35025.0,9.0,668.7470715332031
35050.0,9.0,623.0495617675781
35075.0,9.0,761.8767602539062
35100.0,9.0,665.5452856445313
35125.0,9.0,723.40982421875
35150.0,9.0,518.57662109375
35175.0,9.0,450.3585217285156
35200.0,9.0,544.7614221191407
35225.0,9.0,707.187021484375
35250.0,9.0,538.992421875
35275.0,9.0,862.4574743652344
35300.0,9.0,751.4840698242188
35325.0,9.0,552.043125
35350.0,9.0,774.3278186035157
35375.0,9.0,841.41462890625
35400.0,9.0,493.8632653808594
35425.0,9.0,543.3497607421875
35450.0,9.0,649.7383154296875
35475.0,9.0,975.1430737304687
35500.0,9.0,711.2304284667969
35525.0,9.0,610.6835717773438
35550.0,9.0,713.8174377441406
35575.0,9.0,683.3975256347657
35600.0,9.0,847.3561083984375
35625.0,9.0,545.2096862792969
35650.0,9.0,525.1881408691406
35675.0,9.0,622.3570629882812
35700.0,9.0,597.3738049316406
35725.0,9.0,592.1844067382813
35750.0,9.0,787.4969287109375
35775.0,9.0,620.2442016601562
35800.0,9.0,694.9768994140625
35825.0,9.0,729.9322119140625
35850.0,9.0,518.0479034423828
35875.0,9.0,764.8971557617188
35900.0,9.0,536.077880859375
35925.0,9.0,633.8117028808593
35950.0,9.0,636.3428784179688
35975.0,9.0,440.9874835205078
36000.0,9.0,732.9095416259765
36025.0,9.0,1206.1149365234376
36050.0,9.0,966.8425610351562
36075.0,9.0,777.9858630371094
36100.0,9.0,710.4620446777344
36125.0,9.0,976.386494140625
36150.0,9.0,619.1864367675781
36175.0,9.0,545.1288708496094
36200.0,9.0,849.0535107421875
36225.0,9.0,654.2501184082031
36250.0,9.0,876.0746667480469
36275.0,9.0,826.2029467773438
36300.0,9.0,579.8988903808594
36325.0,9.0,708.8623193359375
36350.0,9.0,639.6197631835937
36375.0,9.0,892.6872583007812
36400.0,9.0,863.9873889160157
36425.0,9.0,825.6638220214844
36450.0,9.0,572.1550512695312
36475.0,9.0,602.4066687011718
36500.0,9.0,673.2707958984375
36525.0,9.0,616.3842553710938
36550.0,9.0,681.2993725585937
36575.0,9.0,610.6853076171875
36600.0,9.0,634.8450720214844
36625.0,9.0,956.2654223632812
36650.0,9.0,672.6364672851563
36675.0,9.0,641.9620568847656
36700.0,9.0,717.0757116699219
36725.0,9.0,537.0326025390625
36750.0,9.0,565.4114270019531
36775.0,9.0,686.7436376953125
36800.0,9.0,533.2688195800781
36825.0,9.0,546.3836584472656
36850.0,9.0,656.3399255371094
36875.0,9.0,756.3025512695312
36900.0,9.0,573.8592297363281
36925.0,9.0,499.8661193847656
36950.0,9.0,713.5610900878906
36975.0,9.0,916.1736303710937
37000.0,9.0,686.7348193359375
37025.0,9.0,510.42126708984375
37050.0,9.0,731.0694519042969
37075.0,9.0,924.2113232421875
37100.0,9.0,619.0553198242187
37125.0,9.0,631.7615771484375
37150.0,9.0,698.8805029296875
37175.0,9.0,624.4742626953125
37200.0,9.0,631.8241748046875
37225.0,9.0,773.2910278320312
37250.0,9.0,802.8713269042969
37275.0,9.0,616.0316369628906
37300.0,9.0,608.902431640625
37325.0,9.0,659.9697094726563
37350.0,9.0,888.921318359375
37375.0,9.0,811.2312768554688
37400.0,9.0,739.3875048828126
37425.0,9.0,874.5598168945312
37450.0,9.0,455.36525390625
37475.0,9.0,344.9524273681641
37500.0,9.0,685.50591796875
37525.0,9.0,487.29547607421875
37550.0,9.0,580.33375
37575.0,9.0,714.76345703125
37600.0,9.0,385.2275738525391
37625.0,9.0,701.3773217773437
37650.0,9.0,776.286552734375
37675.0,9.0,774.6951770019531
37700.0,9.0,920.2949890136719
37725.0,9.0,572.5516394042969
37750.0,9.0,629.4714208984375
37775.0,9.0,532.2938061523438
37800.0,9.0,761.554091796875
37825.0,10.0,587.772197265625
37850.0,10.0,814.6400036621094
37875.0,10.0,629.591240234375
37900.0,10.0,734.5277648925781
37925.0,10.0,680.9067333984375
37950.0,10.0,655.4289892578125
37975.0,10.0,1052.7167626953126
38000.0,10.0,898.1350537109375
38025.0,10.0,739.0412768554687
38050.0,10.0,1028.93474609375
38075.0,10.0,669.6101184082031
38100.0,10.0,925.2485046386719
38125.0,10.0,671.3044677734375
38150.0,10.0,694.5033813476563
38175.0,10.0,603.1675146484375
38200.0,10.0,459.68965698242187
38225.0,10.0,692.8409057617188
38250.0,10.0,726.1842211914062
38275.0,10.0,796.3851293945313
38300.0,10.0,553.2542700195313
38325.0,10.0,696.3020190429687
38350.0,10.0,608.5966589355469
38375.0,10.0,653.6019555664062
38400.0,10.0,679.4499572753906
38425.0,10.0,771.73103515625
38450.0,10.0,518.7746520996094
38475.0,10.0,566.7849755859374
38500.0,10.0,787.5300366210937
38525.0,10.0,769.0103662109375
38550.0,10.0,730.5278857421876
38575.0,10.0,727.5128979492188
38600.0,10.0,612.953828125
38625.0,10.0,741.9642785644531
38650.0,10.0,689.1247326660156
38675.0,10.0,666.5067785644532
38700.0,10.0,773.3876708984375
38725.0,10.0,1007.5617749023437
38750.0,10.0,851.0601965332031
38775.0,10.0,696.157490234375
38800.0,10.0,887.9075646972656
38825.0,10.0,659.8486181640625
38850.0,10.0,602.4737609863281
38875.0,10.0,656.0279431152344
38900.0,10.0,683.9156518554687
38925.0,10.0,519.7788073730469
38950.0,10.0,1011.188779296875
38975.0,10.0,846.2077282714844
39000.0,10.0,779.2480883789062
39025.0,10.0,554.6971899414062
39050.0,10.0,768.5918896484375
39075.0,10.0,689.2986535644532
39100.0,10.0,784.650068359375
39125.0,10.0,877.3545251464843
39150.0,10.0,683.4797998046874
39175.0,10.0,826.62052734375
39200.0,10.0,1041.2093872070313
39225.0,10.0,624.6322192382812
39250.0,10.0,574.5814636230468
39275.0,10.0,747.5316333007812
39300.0,10.0,665.6970678710937
39325.0,10.0,628.2986474609374
39350.0,10.0,479.6101281738281
39375.0,10.0,432.44202880859376
39400.0,10.0,535.391279296875
39425.0,10.0,674.7701098632813
39450.0,10.0,510.64062744140625
39475.0,10.0,820.4442810058594
39500.0,10.0,704.5522692871094
39525.0,10.0,476.62969848632815
39550.0,10.0,681.9894946289063
39575.0,10.0,802.3345629882813
39600.0,10.0,483.9867590332031
39625.0,10.0,540.1762884521485
39650.0,10.0,607.7959399414062
39675.0,10.0,833.8912646484375
39700.0,10.0,874.7419287109375
39725.0,10.0,642.191630859375
39750.0,10.0,729.8072241210938
39775.0,10.0,674.1455859375
39800.0,10.0,882.0665771484375
39825.0,10.0,605.9414428710937
39850.0,10.0,541.5474267578124
39875.0,10.0,623.5622631835937
39900.0,10.0,607.5189709472656
39925.0,10.0,595.39076171875
39950.0,10.0,726.7252124023438
39975.0,10.0,598.429130859375
40000.0,10.0,704.3356750488281
40025.0,10.0,853.5873950195313
40050.0,10.0,549.0350415039062
40075.0,10.0,778.7686181640624
40100.0,10.0,565.5877136230469
40125.0,10.0,633.775068359375
40150.0,10.0,731.4127526855468
40175.0,10.0,428.9582531738281
40200.0,10.0,602.3361413574219
40225.0,10.0,974.0884350585937
40250.0,10.0,794.097607421875
40275.0,10.0,724.8698022460937
40300.0,10.0,700.7222192382812
40325.0,10.0,854.7617358398437
40350.0,10.0,531.5881970214843
40375.0,10.0,509.1065246582031
40400.0,10.0,805.9144494628906
40425.0,10.0,621.782001953125
40450.0,10.0,762.939306640625
40475.0,10.0,755.7575219726563
40500.0,10.0,556.12248046875
40525.0,10.0,676.1930847167969
40550.0,10.0,675.9236193847656
40575.0,10.0,929.7269226074219
40600.0,10.0,867.35638671875
40625.0,10.0,739.9902172851563
40650.0,10.0,547.2372277832031
40675.0,10.0,583.8596435546875
40700.0,10.0,667.8710803222656
40725.0,10.0,624.0808618164062
40750.0,10.0,677.1915075683594
40775.0,10.0,557.1793408203125
40800.0,10.0,642.6743786621093
40825.0,10.0,972.1410327148437
40850.0,10.0,574.5163415527344
40875.0,10.0,556.0074328613281
40900.0,10.0,664.0148706054688
40925.0,10.0,527.6795056152343
40950.0,10.0,516.2117797851563
40975.0,10.0,667.0883862304687
